"Animals, Birds",https://www.spellzone.com/word_lists/list.cfm?wordlist=14064,"crow
dove 
eagle 
gull 
magpie 
owl 
parrot 
partridge 
peacock 
penguin 
pigeon 
stork 
vulture 
"
"Animals, Insects",https://www.spellzone.com/word_lists/list.cfm?wordlist=27,"ant 
bee 
butterfly 
centipede 
cockroach 
cricket 
dragonfly 
spider 
scorpion 
flea 
fly 
grasshopper 
wasp 
insect 
ladybug 
louse 
millipede 
mite 
mosquito 
"
"Animals, Invertebrates",https://www.spellzone.com/word_lists/list.cfm?wordlist=28,"amoeba 
cell 
nucleus 
coral 
polyp 
earthworm 
jellyfish 
leech 
metazoan 
protoplasm 
protozoan 
pseudopod 
sponge 
sucker 
umbrella 
worm 
"
"Animals, other",https://www.spellzone.com/word_lists/list.cfm?wordlist=47,"bear 
brown 
bear 
extinct 
feline 
hyena 
insectivore 
kangaroo 
leopard 
lion 
lynx 
mammal 
mane 
marsupial 
mole 
opossum 
pangolin 
paw 
polar 
bear 
"
"Animals, pets and babies",https://www.spellzone.com/word_lists/list.cfm?wordlist=48,"calf 
cat 
kid 
kitten 
lamb 
puppy 
rabbit 
turtle 
"
"Animals, poultry",https://www.spellzone.com/word_lists/list.cfm?wordlist=49,"beak 
bird 
cage 
nest 
chicken 
duck 
goose 
hen 
nest 
rooster 
swan 
turkey 
wing 
"
"Animals, primates",https://www.spellzone.com/word_lists/list.cfm?wordlist=50,"ape 
baboon 
chimpanzee 
gibbon 
gorilla 
lemur 
orangutan 
rhesus 
"
"Animals, reptiles",https://www.spellzone.com/word_lists/list.cfm?wordlist=51,"alligator 
bullfrog 
chameleon 
crocodile 
frog 
gecko 
monitor 
lizard 
toad 
"
"Animals, ruminants",https://www.spellzone.com/word_lists/list.cfm?wordlist=135,"antelope 
bison 
bull 
cattle 
chamois 
cow 
deer 
giraffe 
ibex 
manure 
moose 
musk 
ox 
ruminant 
buffalo 
"
"Animals, sea",https://www.spellzone.com/word_lists/list.cfm?wordlist=53,"cuttlefish 
mollusk 
mussel 
oyster 
pearl 
otter 
urchin 
snail 
starfish 
walrus 
"
"Animals, snakes",https://www.spellzone.com/word_lists/list.cfm?wordlist=54,"python 
cobra 
poison 
poisonous 
python 
rattlesnake 
snake 
venom 
spitting 
hiss 
"
"Animals, ungulates (hoofed)",https://www.spellzone.com/word_lists/list.cfm?wordlist=136,"donkey 
dugong 
gaur 
goat 
horse 
manatee 
mule 
ungulate 
pig 
rhino 
sheep 
tapir 
elephant 
trunk 
tusk 
"
"Art, general",https://www.spellzone.com/word_lists/list.cfm?wordlist=55,"art 
drawing 
film 
medium 
motion 
movie 
painting 
photograph 
picture 
sculpture 
carve 
formal 
mold  
stage 
"
"Art, jobs",https://www.spellzone.com/word_lists/list.cfm?wordlist=56,"actor 
actress 
artist 
director 
guitarist 
magician 
musician 
painter 
photographer 
pianist 
producer 
sculptor 
singer 
designer 
"
"Art, supplies",https://www.spellzone.com/word_lists/list.cfm?wordlist=57,"dye 
cloth 
crayon 
oil 
colors  
pastel 
paint 
pastel 
tempera 
water 
acrylic 
pencil 
brush 
pen 
ink 
"
Astronomy,https://www.spellzone.com/word_lists/list.cfm?wordlist=418,"asteroid 
planet 
system 
star 
comet 
Mars 
Earth 
Moon 
Mars 
Venus 
Neptune 
Uranus 
Saturn 
Pluto 
Jupiter 
"
"Body, external",https://www.spellzone.com/word_lists/list.cfm?wordlist=134,"body 
hair 
freckle 
mole 
pimple 
spot 
pore 
skin 
wrinkle 
"
"Body, eye, ear, nose",https://www.spellzone.com/word_lists/list.cfm?wordlist=137,"ear 
eardrum 
eye 
eyeball 
eyebrow 
eye 
eyelash 
eyelid 
eyesight 
farsighted 
nearsighted 
nose 
nostril 
pupil 
retina 
"
"Body, hair",https://www.spellzone.com/word_lists/list.cfm?wordlist=138,"beard 
hair 
blond 
braid 
braided 
bun 
curly 
hairline 
mustache  
ponytail 
sideburn 
straight 
braid 
perm 
parting 
wavy 
style 
"
"Body, head",https://www.spellzone.com/word_lists/list.cfm?wordlist=139,"beard 
cheek 
chin 
face 
forehead 
hair 
jaw 
moustache  
temple 
head 
"
"Body, internal",https://www.spellzone.com/word_lists/list.cfm?wordlist=140,"artery 
backbone 
bone 
muscle 
nerve 
pelvis 
rib 
skeleton 
skull 
spine 
vein 
"
"Body, legs",https://www.spellzone.com/word_lists/list.cfm?wordlist=142,"ankle 
calf 
foot 
heel 
joint 
knee 
leg 
limb 
shin 
sole 
thigh 
toe 
"
"Body, middle",https://www.spellzone.com/word_lists/list.cfm?wordlist=143,"abdomen 
back 
belly 
button 
breast 
chest 
paunch 
shoulder 
side 
torso 
waist 
"
"Body, mouth",https://www.spellzone.com/word_lists/list.cfm?wordlist=144,"gum 
incisor 
mouth 
neck 
throat 
thyroid 
gland 
tongue 
tooth 
windpipe 
wisdom 
lip 
"
"Body, organs",https://www.spellzone.com/word_lists/list.cfm?wordlist=145,"appendix 
brain 
diaphragm 
bladder 
heart 
innards 
internal 
kidney 
intestine 
liver 
lung 
organ 
pancreas 
spleen 
"
Body. arms,https://www.spellzone.com/word_lists/list.cfm?wordlist=141,"arm 
armpit 
elbow 
finger 
fingertip 
fist 
hand 
index 
finger 
knuckle 
middle 
nail 
palm 
ring 
thumb 
wrist 
"
"Books, general",https://www.spellzone.com/word_lists/list.cfm?wordlist=147,"alphabet 
article 
copyright 
definition 
dictionary 
edition 
encyclopedia  
essay 
journal 
literary 
literature 
magazine 
novel 
printing 
paragraph 
poem 
poet 
story 
copyright 
"
"Books, parts",https://www.spellzone.com/word_lists/list.cfm?wordlist=146,"appendix 
back 
bibliography 
chapter 
contents 
copyright 
dedication 
epilogue  
footnote 
foreword 
front 
illustration 
index 
introduction 
preface 
prologue  
"
"Business, finance",https://www.spellzone.com/word_lists/list.cfm?wordlist=148,"bill 
budget 
capital 
costs 
debt 
demand 
difference 
interest 
invoice 
profit 
retail 
value 
risk 
share 
stock 
supply 
net 
gross 
"
"Business, general",https://www.spellzone.com/word_lists/list.cfm?wordlist=149,"beginner 
bonus 
brand 
business 
commerce 
economy 
equipment 
experience 
factory 
fund 
goods 
industry 
private 
product 
property 
public 
salary 
trademark 
"
"Business, marketing",https://www.spellzone.com/word_lists/list.cfm?wordlist=150,"advertisement 
deadline 
department 
goal 
market 
marketing 
objective 
promotion 
result 
schedule 
success 
target 
turnover 
"
"Business, people",https://www.spellzone.com/word_lists/list.cfm?wordlist=151,"boss 
competitor 
consultant 
consumer 
creditor 
customer 
debtor 
employee 
employer 
leader 
millionaire 
producer 
representative 
retailer 
wholesaler 
"
"Business, verbs",https://www.spellzone.com/word_lists/list.cfm?wordlist=152,"administrate 
advertise 
responsible 
successful 
consume 
export 
import 
invest 
sign 
trade 
transport 
"
"Clothes, accessories",https://www.spellzone.com/word_lists/list.cfm?wordlist=153,"apron 
backpack 
bag 
belt 
bracelet 
earring 
glasses 
gloves 
handbag 
handkerchief 
hat 
necklace 
ring 
scarf 
shawl 
sunglasses 
tie 
watch 
"
"Clothes, cloth",https://www.spellzone.com/word_lists/list.cfm?wordlist=154,"bandage 
canvas 
cloth 
napkin 
cotton 
handkerchief 
rag 
rayon 
silk 
towel 
velvet 
washcloth 
"
"Clothes, footwear",https://www.spellzone.com/word_lists/list.cfm?wordlist=155,"leather 
shoes 
sole 
shoes 
sneaker 
heel 
boot 
sock 
"
"Clothes, items",https://www.spellzone.com/word_lists/list.cfm?wordlist=156,"clothes 
coat 
jacket 
muscle 
shirt 
pants 
shirt 
shorts 
skirt 
suit 
t-shirt 
vest 
"
"Clothes, verbs",https://www.spellzone.com/word_lists/list.cfm?wordlist=157,"dress 
undress 
embroider 
knit 
sew 
tie 
try 
wear 
weave 
"
"Colours, basic",https://www.spellzone.com/word_lists/list.cfm?wordlist=158,"brown 
blue 
gold 
gray  
green 
orange 
pink 
purple 
red 
silver 
white 
yellow 
"
"Colours, complex",https://www.spellzone.com/word_lists/list.cfm?wordlist=159,"amber 
brick 
earth 
flesh 
indigo 
khaki 
maroon 
off-white 
reddish 
rust 
snow 
straw 
"
"Colours, modifiers",https://www.spellzone.com/word_lists/list.cfm?wordlist=160,"bright 
dark 
dull 
faded 
monochrome 
pale 
vivid 
light 
"
"Communications, news",https://www.spellzone.com/word_lists/list.cfm?wordlist=161,"channel 
columnist 
correspondent 
editor 
interviewee 
interviewer 
journalist 
newspaper 
newsreader 
photographer 
radio 
reporter 
station 
television 
interview 
report 
"
"Communications, newspaper",https://www.spellzone.com/word_lists/list.cfm?wordlist=162,"advertisement 
sport 
circulation 
column 
editorial 
headline 
interview 
news 
newsprint 
obituary 
press 
weather 
forecast 
"
Containers,https://www.spellzone.com/word_lists/list.cfm?wordlist=163,"basin 
basket 
bottle 
box 
bucket 
can 
chest 
container 
crate 
jar 
pitcher 
box 
pot 
vase 
"
"Crime, court",https://www.spellzone.com/word_lists/list.cfm?wordlist=164,"administrative 
court 
attorney 
civil 
constitutional 
court 
criminal 
judge 
judge 
jury 
lawyer 
provincial 
supreme 
appeal 
"
"Crime, general",https://www.spellzone.com/word_lists/list.cfm?wordlist=165,"crime 
criminal 
dangerous 
jail  
prison 
prisoner 
guard 
police 
suspect 
"
"Crime, nouns",https://www.spellzone.com/word_lists/list.cfm?wordlist=166,"abuse 
arson 
assault 
blackmail 
bribery 
burglary 
conspiracy 
espionage 
forgery 
fraud 
genocide 
homicide 
kidnapping 
manslaughter 
mugging 
riot 
robbery 
slander 
smuggling 
treason 
"
"Crime, verbs",https://www.spellzone.com/word_lists/list.cfm?wordlist=167,"abuse 
assault 
bribe 
burgle 
forge 
kidnap 
mug 
rape 
rebel 
rob 
slander 
smuggle 
steal 
trespass 
"
"Education, academic",https://www.spellzone.com/word_lists/list.cfm?wordlist=168,"analyze  
ancient 
terminology 
committee 
concept 
criticize  
dimension 
draft  
effective 
evaluate 
experiment 
interval 
journal 
object 
objective 
procedure 
process 
seminar 
theory 
degree 
"
"Education, classroom",https://www.spellzone.com/word_lists/list.cfm?wordlist=169,"answer 
class 
elementary 
grade 
school 
homework 
lesson 
nursery 
question 
review 
term 
subject 
test 
university 
vocation 
"
"Education, other",https://www.spellzone.com/word_lists/list.cfm?wordlist=170,"curriculum 
dissertation 
education 
grant 
scholarship 
training 
thesis 
academician 
lecturer 
principal 
professor 
pupil 
student 
teacher 
"
"Education, people",https://www.spellzone.com/word_lists/list.cfm?wordlist=171,"academician 
lecturer 
principal 
professor 
pupil 
student 
teacher 
student 
assistant 
academic 
"
"Education, places",https://www.spellzone.com/word_lists/list.cfm?wordlist=181,"building 
classroom 
college 
dormitory 
elementary 
high 
nursery 
university 
"
"Education, tools",https://www.spellzone.com/word_lists/list.cfm?wordlist=182,"backpack 
blackboard 
calculator 
chalk 
crayon 
desk 
book 
paper 
pen 
pencil 
sharpener 
rubber 
eraser 
ruler 
"
"Education, verbs",https://www.spellzone.com/word_lists/list.cfm?wordlist=183,"answer 
ask 
attend 
cheat 
erase 
explain 
know 
learn 
study 
spell 
teach 
test 
think 
train 
write 
"
"Emotion, negative",https://www.spellzone.com/word_lists/list.cfm?wordlist=184,"afraid 
angry 
annoyed 
confused 
delighted 
disappointed 
furious 
grouchy 
jealous 
possessive 
regretful 
sad 
scared 
shame 
sorrowful 
speechless 
embarrassed 
"
"Emotion, positive",https://www.spellzone.com/word_lists/list.cfm?wordlist=185,"contented 
determined 
feeling 
glad 
happy 
proud 
satisfied 
startled 
surprised 
"
Engineering (aviation) Set 1,https://www.spellzone.com/word_lists/list.cfm?wordlist=456,"accordance 
ailerons 
aircraft 
battery 
bracket 
brakes 
canopy 
carbon 
carburetor 
catalog  
change 
chapter 
cockpit 
column 
control 
cracked 
cylinders 
degrees 
fiber  
accordance 
ailerons 
air 
filter  
aircraft 
battery 
brakes 
canopy 
carbon 
fibre  
carburettor 
catalogue  
change 
chapter 
cockpit 
column 
cracked 
cylinder 
degrees 
bracket 
"
Engineering (aviation) Set 1,https://www.spellzone.com/word_lists/list.cfm?wordlist=453,"elevator 
engaged 
engine 
fail 
fluid 
fuel 
fuselage 
gasket 
generator 
hydraulic 
injector 
inverted 
jammed 
label 
leaf 
limits 
maintenance 
manual 
material 
"
Engineering (aviation) Set 2,https://www.spellzone.com/word_lists/list.cfm?wordlist=454,"elevator 
engaged 
engine 
fail 
fluid 
fuel 
fuselage 
gasket 
generator 
hydraulic 
injector 
inverted 
jammed 
label 
leaf 
limits 
maintenance 
manual 
material 
"
Engineering (aviation) Set 3,https://www.spellzone.com/word_lists/list.cfm?wordlist=455,"pedals 
pitch 
propeller 
reference 
repaired 
replaced 
reverse 
rough 
rudder 
screws 
Service 
servicing 
shimmy 
damper 
absorber 
Spark 
starboard 
starter 
undercarriage 
variable 
"
Family,https://www.spellzone.com/word_lists/list.cfm?wordlist=186,"mother 
father 
ancestor 
children 
grandson 
grandparent 
grandfather 
grandmother 
aunt 
uncle 
cousin 
nephew 
niece 
daughter 
son 
wife 
husband 
spouse 
"
"Food, condiments",https://www.spellzone.com/word_lists/list.cfm?wordlist=187,"chili  
sauce 
honey 
jam 
ketchup 
mayonnaise 
mustard 
oil 
olive 
pepper 
salt 
soy 
sauce 
sugar 
syrup 
vinegar 
"
"Food, dairy",https://www.spellzone.com/word_lists/list.cfm?wordlist=189,"butter 
cheese 
cream 
yogurt  
egg 
fresh 
milk 
omelet  
omelet  
yolk 
"
"Food, drinks",https://www.spellzone.com/word_lists/list.cfm?wordlist=204,"juice 
water 
coffee 
tea 
lemonade 
orange 
grape 
skimmed 
hot 
cold 
ice 
"
